dataset_label,Name,Formula,E,surface_key,surface_ref_status,source_hdf,source_row
Ni-slabs,Ni-111-clean-3x3x5-convergence-kpoints-7,Ni45,-102.1530855,Ni-111-clean-3x3x5-convergence-kpoints-7,self,/data/Chapter6/Ni-slabs.hdf,743
Ni-slabs,Ni-111-clean-3x3x5-convergence-kpoints-6,Ni45,-102.16118264,Ni-111-clean-3x3x5-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,744
Ni-slabs,Ni-111-clean-3x3x5-convergence-kpoints-10,Ni45,-102.14751209,Ni-111-clean-3x3x5-convergence-kpoints-10,self,/data/Chapter6/Ni-slabs.hdf,745
Ni-slabs,Ni-111-clean-3x3x5-convergence-kpoints-8,Ni45,-102.1247434,Ni-111-clean-3x3x5-convergence-kpoints-8,self,/data/Chapter6/Ni-slabs.hdf,746
Ni-slabs,Ni-111-clean-3x3x5-convergence-kpoints-4,Ni45,-102.12044697,Ni-111-clean-3x3x5-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,747
Ni-slabs,Ni-111-clean-3x3x5-convergence-kpoints-3,Ni45,-102.04385619,Ni-111-clean-3x3x5-convergence-kpoints-3,self,/data/Chapter6/Ni-slabs.hdf,748
Ni-slabs,Ni-111-clean-3x3x5-convergence-kpoints-5,Ni45,-102.22050523,Ni-111-clean-3x3x5-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,749
Ni-slabs,Ni-111-Zn-2x2x4-1,Ni15Zn,-31.54423343,Ni-111-Zn-2x2x4-1,self,/data/Chapter6/Ni-slabs.hdf,750
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-20,Ni15Zn,-31.56695337,Ni-111-Zn-2x2x4-1-convergence-kpoints-20,self,/data/Chapter6/Ni-slabs.hdf,751
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-18,Ni15Zn,-31.56171973,Ni-111-Zn-2x2x4-1-convergence-kpoints-18,self,/data/Chapter6/Ni-slabs.hdf,752
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-9,Ni15Zn,-31.56497783,Ni-111-Zn-2x2x4-1-convergence-kpoints-9,self,/data/Chapter6/Ni-slabs.hdf,753
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-11,Ni15Zn,-31.56077126,Ni-111-Zn-2x2x4-1-convergence-kpoints-11,self,/data/Chapter6/Ni-slabs.hdf,754
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-7,Ni15Zn,-31.5443783,Ni-111-Zn-2x2x4-1-convergence-kpoints-7,self,/data/Chapter6/Ni-slabs.hdf,755
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-16,Ni15Zn,-31.56221818,Ni-111-Zn-2x2x4-1-convergence-kpoints-16,self,/data/Chapter6/Ni-slabs.hdf,756
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-6,Ni15Zn,-31.54423284,Ni-111-Zn-2x2x4-1-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,757
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-17,Ni15Zn,-31.558294,Ni-111-Zn-2x2x4-1-convergence-kpoints-17,self,/data/Chapter6/Ni-slabs.hdf,758
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-10,Ni15Zn,-31.55966877,Ni-111-Zn-2x2x4-1-convergence-kpoints-10,self,/data/Chapter6/Ni-slabs.hdf,759
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-19,Ni15Zn,-31.56604691,Ni-111-Zn-2x2x4-1-convergence-kpoints-19,self,/data/Chapter6/Ni-slabs.hdf,760
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-8,Ni15Zn,-31.56499029,Ni-111-Zn-2x2x4-1-convergence-kpoints-8,self,/data/Chapter6/Ni-slabs.hdf,761
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-4,Ni15Zn,-31.67087912,Ni-111-Zn-2x2x4-1-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,762
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-15,Ni15Zn,-31.56486302,Ni-111-Zn-2x2x4-1-convergence-kpoints-15,self,/data/Chapter6/Ni-slabs.hdf,763
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-3,Ni15Zn,-31.77964254,Ni-111-Zn-2x2x4-1-convergence-kpoints-3,self,/data/Chapter6/Ni-slabs.hdf,764
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-12,Ni15Zn,-31.56317584,Ni-111-Zn-2x2x4-1-convergence-kpoints-12,self,/data/Chapter6/Ni-slabs.hdf,765
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-13,Ni15Zn,-31.57048629,Ni-111-Zn-2x2x4-1-convergence-kpoints-13,self,/data/Chapter6/Ni-slabs.hdf,766
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-5,Ni15Zn,-31.55699706,Ni-111-Zn-2x2x4-1-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,767
Ni-slabs,Ni-111-Zn-2x2x4-1-convergence-kpoints-14,Ni15Zn,-31.57111785,Ni-111-Zn-2x2x4-1-convergence-kpoints-14,self,/data/Chapter6/Ni-slabs.hdf,768
Ni-slabs,Ni-111-Zn-2x2x5-1,Ni19Zn,-41.70452534,Ni-111-Zn-2x2x5-1,self,/data/Chapter6/Ni-slabs.hdf,769
Ni-slabs,Ni-111-Zn-4x4x6-1,Ni95Zn,-218.11351292,Ni-111-Zn-4x4x6-1,self,/data/Chapter6/Ni-slabs.hdf,770
Ni-slabs,Ni-111-Zn-4x4x6-8,Ni88Zn8,-191.42091792,Ni-111-Zn-4x4x6-8,self,/data/Chapter6/Ni-slabs.hdf,771
Ni-slabs,Ni-111-Zn-4x4x6-4,Ni92Zn4,-207.03945902,Ni-111-Zn-4x4x6-4,self,/data/Chapter6/Ni-slabs.hdf,772
Ni-slabs,Ni-111-Zn-4x4x6-12,Ni84Zn12,-174.65549027,Ni-111-Zn-4x4x6-12,self,/data/Chapter6/Ni-slabs.hdf,773
Ni-slabs,Ni-111-Zn-o_2x2x4-1,Ni15Zn,-31.56327207,Ni-111-Zn-o_2x2x4-1,self,/data/Chapter6/Ni-slabs.hdf,774
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-20,Ni15Zn,-31.58214302,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-20,self,/data/Chapter6/Ni-slabs.hdf,775
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-18,Ni15Zn,-31.58073515,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-18,self,/data/Chapter6/Ni-slabs.hdf,776
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-9,Ni15Zn,-31.58076132,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-9,self,/data/Chapter6/Ni-slabs.hdf,777
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-11,Ni15Zn,-31.57946107,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-11,self,/data/Chapter6/Ni-slabs.hdf,778
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-7,Ni15Zn,-31.58015579,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-7,self,/data/Chapter6/Ni-slabs.hdf,779
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-16,Ni15Zn,-31.58129001,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-16,self,/data/Chapter6/Ni-slabs.hdf,780
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-6,Ni15Zn,-31.56327229,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,781
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-17,Ni15Zn,-31.58017641,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-17,self,/data/Chapter6/Ni-slabs.hdf,782
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-10,Ni15Zn,-31.57709976,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-10,self,/data/Chapter6/Ni-slabs.hdf,783
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-19,Ni15Zn,-31.5819684,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-19,self,/data/Chapter6/Ni-slabs.hdf,784
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-8,Ni15Zn,-31.58416097,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-8,self,/data/Chapter6/Ni-slabs.hdf,785
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-4,Ni15Zn,-31.57952544,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,786
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-15,Ni15Zn,-31.58080062,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-15,self,/data/Chapter6/Ni-slabs.hdf,787
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-3,Ni15Zn,-31.74024815,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-3,self,/data/Chapter6/Ni-slabs.hdf,788
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-12,Ni15Zn,-31.58333567,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-12,self,/data/Chapter6/Ni-slabs.hdf,789
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-13,Ni15Zn,-31.584981,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-13,self,/data/Chapter6/Ni-slabs.hdf,790
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-5,Ni15Zn,-31.56096568,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,791
Ni-slabs,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-14,Ni15Zn,-31.58336713,Ni-111-Zn-o_2x2x4-1-convergence-kpoints-14,self,/data/Chapter6/Ni-slabs.hdf,792
Ni-slabs,Ni-111-Zn-o_2x2x4-3,Ni13Zn3,-23.4701048,Ni-111-Zn-o_2x2x4-3,self,/data/Chapter6/Ni-slabs.hdf,793
Ni-slabs,Ni-111-Zn-3x3x6-6,Ni48Zn6,-101.6944375,Ni-111-Zn-3x3x6-6,self,/data/Chapter6/Ni-slabs.hdf,794
Ni-slabs,Ni-111-Zn-3x3x6-1,Ni53Zn,-121.04509962,Ni-111-Zn-3x3x6-1,self,/data/Chapter6/Ni-slabs.hdf,795
Ni-slabs,Ni-111-Zn-3x3x6-3,Ni51Zn3,-113.65276624,Ni-111-Zn-3x3x6-3,self,/data/Chapter6/Ni-slabs.hdf,796
Ni-slabs,Ni-111-Zn-o_4x4x4-1,Ni63Zn,-137.33847575,Ni-111-Zn-o_4x4x4-1,self,/data/Chapter6/Ni-slabs.hdf,797
Ni-slabs,Ni-111-Zn-o_4x4x4-4-a,Ni60Zn4,-126.18380658,Ni-111-Zn-o_4x4x4-4-a,self,/data/Chapter6/Ni-slabs.hdf,798
Ni-slabs,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-9,0,0.0,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-9,missing,/data/Chapter6/Ni-slabs.hdf,799
Ni-slabs,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-7,0,0.0,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-7,missing,/data/Chapter6/Ni-slabs.hdf,800
Ni-slabs,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-6,0,0.0,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-6,missing,/data/Chapter6/Ni-slabs.hdf,801
Ni-slabs,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-10,0,0.0,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-10,missing,/data/Chapter6/Ni-slabs.hdf,802
Ni-slabs,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-8,0,0.0,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-8,missing,/data/Chapter6/Ni-slabs.hdf,803
Ni-slabs,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-4,0,0.0,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-4,missing,/data/Chapter6/Ni-slabs.hdf,804
Ni-slabs,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-3,0,0.0,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-3,missing,/data/Chapter6/Ni-slabs.hdf,805
Ni-slabs,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-5,0,0.0,Ni-111-Zn-o_4x4x4-4-a-convergence-kpoints-5,missing,/data/Chapter6/Ni-slabs.hdf,806
Ni-slabs,Ni-111-Zn-o_4x4x4-4-b,Ni60Zn4,-126.25930329,Ni-111-Zn-o_4x4x4-4-b,self,/data/Chapter6/Ni-slabs.hdf,807
Ni-slabs,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-9,0,0.0,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-9,missing,/data/Chapter6/Ni-slabs.hdf,808
Ni-slabs,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-7,0,0.0,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-7,missing,/data/Chapter6/Ni-slabs.hdf,809
Ni-slabs,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-6,0,0.0,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-6,missing,/data/Chapter6/Ni-slabs.hdf,810
Ni-slabs,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-10,0,0.0,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-10,missing,/data/Chapter6/Ni-slabs.hdf,811
Ni-slabs,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-8,0,0.0,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-8,missing,/data/Chapter6/Ni-slabs.hdf,812
Ni-slabs,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-4,0,0.0,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-4,missing,/data/Chapter6/Ni-slabs.hdf,813
Ni-slabs,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-3,0,0.0,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-3,missing,/data/Chapter6/Ni-slabs.hdf,814
Ni-slabs,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-2,0,0.0,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-2,missing,/data/Chapter6/Ni-slabs.hdf,815
Ni-slabs,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-5,0,0.0,Ni-111-Zn-o_4x4x4-4-b-convergence-kpoints-5,missing,/data/Chapter6/Ni-slabs.hdf,816
Ni-slabs,Ni-111-Zn-2x2x6-1,Ni23Zn,-51.75676357,Ni-111-Zn-2x2x6-1,self,/data/Chapter6/Ni-slabs.hdf,817
Ni-slabs,Ni-111-Zn-2x2x6-4,Ni20Zn4,-39.08692243,Ni-111-Zn-2x2x6-4,self,/data/Chapter6/Ni-slabs.hdf,818
Ni-slabs,Ni-111-Zn-2x2x6-3,Ni21Zn3,-43.66085795,Ni-111-Zn-2x2x6-3,self,/data/Chapter6/Ni-slabs.hdf,819
Ni-slabs,Ni-111-Zn-2x2x6-2,Ni22Zn2,-47.85220315,Ni-111-Zn-2x2x6-2,self,/data/Chapter6/Ni-slabs.hdf,820
Ni-slabs,Ni-111-Zn-4x4x5-1,Ni79Zn,-177.90847697,Ni-111-Zn-4x4x5-1,self,/data/Chapter6/Ni-slabs.hdf,821
Ni-slabs,Ni-111-Zn-4x4x4-9,Ni55Zn9,-106.51822492,Ni-111-Zn-4x4x4-9,self,/data/Chapter6/Ni-slabs.hdf,822
Ni-slabs,Ni-111-Zn-4x4x4-7,Ni57Zn7,-114.54276979,Ni-111-Zn-4x4x4-7,self,/data/Chapter6/Ni-slabs.hdf,823
Ni-slabs,Ni-111-Zn-4x4x4-16-bulk-1,Ni48Zn16,-77.75660802,Ni-111-Zn-4x4x4-16-bulk-1,self,/data/Chapter6/Ni-slabs.hdf,824
Ni-slabs,Ni-111-Zn-4x4x4-16-bulk-2,Ni48Zn16,-78.25704059,Ni-111-Zn-4x4x4-16-bulk-2,self,/data/Chapter6/Ni-slabs.hdf,825
Ni-slabs,Ni-111-Zn-4x4x4-16-bulk-2-amorph-1,Ni48Zn16,-78.21669977,Ni-111-Zn-4x4x4-16-bulk-2-amorph-1,self,/data/Chapter6/Ni-slabs.hdf,828
Ni-slabs,Ni-111-Zn-4x4x4-16-a,Ni48Zn16,-75.43533405,Ni-111-Zn-4x4x4-16-a,self,/data/Chapter6/Ni-slabs.hdf,831
Ni-slabs,Ni-111-Zn-4x4x4-6,Ni58Zn6,-118.45298321,Ni-111-Zn-4x4x4-6,self,/data/Chapter6/Ni-slabs.hdf,832
Ni-slabs,Ni-111-Zn-4x4x4-1,Ni63Zn,-137.27212688,Ni-111-Zn-4x4x4-1,self,/data/Chapter6/Ni-slabs.hdf,833
Ni-slabs,Ni-111-Zn-4x4x4-1-convergence-kpoints-9,0,0.0,Ni-111-Zn-4x4x4-1-convergence-kpoints-9,missing,/data/Chapter6/Ni-slabs.hdf,834
Ni-slabs,Ni-111-Zn-4x4x4-1-convergence-kpoints-7,Ni63Zn,-137.42854085,Ni-111-Zn-4x4x4-1-convergence-kpoints-7,self,/data/Chapter6/Ni-slabs.hdf,835
Ni-slabs,Ni-111-Zn-4x4x4-1-convergence-kpoints-6,Ni63Zn,-137.42716351,Ni-111-Zn-4x4x4-1-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,836
Ni-slabs,Ni-111-Zn-4x4x4-1-convergence-kpoints-10,0,0.0,Ni-111-Zn-4x4x4-1-convergence-kpoints-10,missing,/data/Chapter6/Ni-slabs.hdf,837
Ni-slabs,Ni-111-Zn-4x4x4-1-convergence-kpoints-8,0,0.0,Ni-111-Zn-4x4x4-1-convergence-kpoints-8,missing,/data/Chapter6/Ni-slabs.hdf,838
Ni-slabs,Ni-111-Zn-4x4x4-1-convergence-kpoints-4,Ni63Zn,-137.488831,Ni-111-Zn-4x4x4-1-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,839
Ni-slabs,Ni-111-Zn-4x4x4-1-convergence-kpoints-3,Ni63Zn,-137.27212688,Ni-111-Zn-4x4x4-1-convergence-kpoints-3,self,/data/Chapter6/Ni-slabs.hdf,840
Ni-slabs,Ni-111-Zn-4x4x4-1-convergence-kpoints-5,Ni63Zn,-137.37241522,Ni-111-Zn-4x4x4-1-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,841
Ni-slabs,Ni-111-Zn-4x4x4-10,Ni54Zn10,-102.10545274,Ni-111-Zn-4x4x4-10,self,/data/Chapter6/Ni-slabs.hdf,842
Ni-slabs,Ni-111-Zn-4x4x4-8,Ni56Zn8,-110.6296985,Ni-111-Zn-4x4x4-8,self,/data/Chapter6/Ni-slabs.hdf,843
Ni-slabs,Ni-111-Zn-4x4x4-4-a,Ni60Zn4,-126.24262825,Ni-111-Zn-4x4x4-4-a,self,/data/Chapter6/Ni-slabs.hdf,844
Ni-slabs,Ni-111-Zn-4x4x4-4-c,Ni60Zn4,-125.6903223,Ni-111-Zn-4x4x4-4-c,self,/data/Chapter6/Ni-slabs.hdf,845
Ni-slabs,Ni-111-Zn-4x4x4-4-d,Ni60Zn4,-126.24257447,Ni-111-Zn-4x4x4-4-d,self,/data/Chapter6/Ni-slabs.hdf,846
Ni-slabs,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-9,Ni60Zn4,-126.32445211,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-9,self,/data/Chapter6/Ni-slabs.hdf,847
Ni-slabs,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-7,Ni60Zn4,-126.36757391,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-7,self,/data/Chapter6/Ni-slabs.hdf,848
Ni-slabs,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-6,Ni60Zn4,-126.32773175,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,849
Ni-slabs,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-10,0,0.0,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-10,missing,/data/Chapter6/Ni-slabs.hdf,850
Ni-slabs,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-8,Ni60Zn4,-126.33099667,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-8,self,/data/Chapter6/Ni-slabs.hdf,851
Ni-slabs,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-4,Ni60Zn4,-126.34091762,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,852
Ni-slabs,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-3,Ni60Zn4,-126.24257109,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-3,self,/data/Chapter6/Ni-slabs.hdf,853
Ni-slabs,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-2,0,0.0,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-2,missing,/data/Chapter6/Ni-slabs.hdf,854
Ni-slabs,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-5,Ni60Zn4,-126.31405009,Ni-111-Zn-4x4x4-4-d-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,855
Ni-slabs,Ni-111-Zn-4x4x4-4-e,Ni60Zn4,-126.24257441,Ni-111-Zn-4x4x4-4-e,self,/data/Chapter6/Ni-slabs.hdf,856
Ni-slabs,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-9,0,0.0,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-9,missing,/data/Chapter6/Ni-slabs.hdf,857
Ni-slabs,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-7,Ni60Zn4,-126.36757415,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-7,self,/data/Chapter6/Ni-slabs.hdf,858
Ni-slabs,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-6,Ni60Zn4,-126.32773684,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,859
Ni-slabs,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-10,0,0.0,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-10,missing,/data/Chapter6/Ni-slabs.hdf,860
Ni-slabs,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-8,0,0.0,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-8,missing,/data/Chapter6/Ni-slabs.hdf,861
Ni-slabs,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-4,Ni60Zn4,-126.34091763,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,862
Ni-slabs,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-3,Ni60Zn4,-126.24257112,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-3,self,/data/Chapter6/Ni-slabs.hdf,863
Ni-slabs,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-2,0,0.0,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-2,missing,/data/Chapter6/Ni-slabs.hdf,864
Ni-slabs,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-5,Ni60Zn4,-126.31405016,Ni-111-Zn-4x4x4-4-e-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,865
Ni-slabs,Ni-111-Zn-4x4x4-4-b,Ni60Zn4,-126.18319502,Ni-111-Zn-4x4x4-4-b,self,/data/Chapter6/Ni-slabs.hdf,866
Ni-slabs,Ni-111-Zn-4x4x4-4-b-H2COO-AB,CH2Ni60O2Zn4,-150.78555019,Ni-111-Zn-4x4x4-4-b-H2COO-AB,self,/data/Chapter6/Ni-slabs.hdf,867
Ni-slabs,Ni-111-Zn-4x4x4-4-b-H2COO-AA,CH2Ni60O2Zn4,-151.62585203,Ni-111-Zn-4x4x4-4-b-H2COO-AA,self,/data/Chapter6/Ni-slabs.hdf,868
Ni-slabs,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-9,Ni60Zn4,-126.25314418,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-9,self,/data/Chapter6/Ni-slabs.hdf,869
Ni-slabs,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-7,Ni60Zn4,-126.29073648,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-7,self,/data/Chapter6/Ni-slabs.hdf,870
Ni-slabs,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-6,Ni60Zn4,-126.25896686,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,871
Ni-slabs,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-10,0,0.0,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-10,missing,/data/Chapter6/Ni-slabs.hdf,872
Ni-slabs,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-8,Ni60Zn4,-126.25513766,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-8,self,/data/Chapter6/Ni-slabs.hdf,873
Ni-slabs,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-4,Ni60Zn4,-126.26622602,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,874
Ni-slabs,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-3,Ni60Zn4,-126.18319502,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-3,self,/data/Chapter6/Ni-slabs.hdf,875
Ni-slabs,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-2,0,0.0,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-2,missing,/data/Chapter6/Ni-slabs.hdf,876
Ni-slabs,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-5,Ni60Zn4,-126.24494061,Ni-111-Zn-4x4x4-4-b-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,877
Ni-slabs,Ni-111-Zn-4x4x4-15,Ni49Zn15,-79.98584771,Ni-111-Zn-4x4x4-15,self,/data/Chapter6/Ni-slabs.hdf,880
Ni-slabs,Ni-111-Zn-4x4x4-3-a,Ni61Zn3,-129.89632884,Ni-111-Zn-4x4x4-3-a,self,/data/Chapter6/Ni-slabs.hdf,881
Ni-slabs,Ni-111-Zn-4x4x4-3-b,Ni61Zn3,-129.91673782,Ni-111-Zn-4x4x4-3-b,self,/data/Chapter6/Ni-slabs.hdf,882
Ni-slabs,Ni-111-Zn-4x4x4-12,Ni52Zn12,-93.73188099,Ni-111-Zn-4x4x4-12,self,/data/Chapter6/Ni-slabs.hdf,883
Ni-slabs,Ni-111-Zn-4x4x4-2,Ni62Zn2,-133.59176873,Ni-111-Zn-4x4x4-2,self,/data/Chapter6/Ni-slabs.hdf,884
Ni-slabs,Ni-111-Zn-4x4x4-13,Ni51Zn13,-89.09504914,Ni-111-Zn-4x4x4-13,self,/data/Chapter6/Ni-slabs.hdf,885
Ni-slabs,Ni-111-Zn-4x4x4-5-a,Ni59Zn5,-122.31124603,Ni-111-Zn-4x4x4-5-a,self,/data/Chapter6/Ni-slabs.hdf,886
